"pcoo.ecl" "ppkg.ecl"
"1" 1.95975725646467 2.31903685491968
"2" 2.05066548059662 1.33277980167798
"3" 1.76563860915011 1.33277980167798
"4" 2.28209680369735 2.53228162318816
"5" 0.68399525372343 2.239070066819
"6" 2.05760878184544 2.42565923905392
"7" 0.858933140551298 1.86589172234917
"8" 2.14586557087858 2.26572566285256
"9" 1.16647858612133 1.59933576201357
"10" 2.3517869192449 1.33277980167798
"11" 2.39341576063334 0.133277980167798
"12" 2.07704764732861 2.53228162318816
"13" 1.27071668196354 2.54560942120494
"14" 0.19307186451201 0.266555960335596
"15" 1.44092799130259 1.95918630846663
"16" 1.32141743626464 2.55893721922172
"17" 0.844354637912785 0.906290265141025
"18" 0.925525917527034 1.99916970251697
"19" 1.98821484523999 1.86589172234917
"20" 2.09639791562681 2.10579208665121
"21" 2.17117935097878 2.31903685491968
"22" 1.14613117016852 2.19908667276866
"23" 1.22146628512057 1.59933576201357
"24" 0.954787744255173 2.19908667276866
"25" 0.0917021924809426 0.986257053241704
"26" 2.47437173117372 0.986257053241704
"27" 1.76132545147425 0.213244768268477
"28" 1.39608225614744 0.0799667881006787
"29" 0.104542091422513 0.106622384134238
"30" 1.74330616398539 0.453145132570513
"31" 2.22363899948467 0.0533111920671191
"32" 2.38690690038821 0.719701092906108
"33" 3.42822062666263 3.65181665659766
"34" 3.73720373480479 2.45231483508748
"35" 0.196139626992433 0.213244768268477
"36" 3.20773279529579 0.226572566285256
"37" 2.14078028820039 2.05248089458409
"38" 3.25199402198552 0.359850546453054
"39" 3.25622175296418 0.239900364302036
"40" 2.52714350836199 1.41274658977866
"41" 2.64505083873598 0.319867152402715
"42" 2.44231388614933 0.453145132570513
"43" 2.28506661804462 0.213244768268477
"44" 2.28306033484118 0
"45" 2.13070644106133 0.119950182151018
"46" 1.29704303146291 0.719701092906108
"47" 1.49176426020146 0.119950182151018
"48" 2.54784743460419 0
"49" 1.77457812874101 1.19950182151018
"50" 1.48735401243978 0.906290265141025
"51" 0.0262399437453764 1.09287943737594
"52" 1.83061179672271 0.533111920671191
"53" 2.2792296359765 0.932945861174585
"54" 2.47254315452615 0.266555960335596
"55" 3.50480465223095 2.66555960335596
"56" 3.81932759464263 1.46605778184578
"57" 0.175194645058132 1.19950182151018
"58" 3.29936638059516 1.21282961952696
"59" 2.23125141648891 1.06622384134238
"60" 3.34307096311735 0.62640650678865
"61" 3.3478738899712 1.22615741754374
"62" 2.61788868277063 0.426489536536953
"63" 2.73589365610284 0.666389900838989
"64" 2.50844400491237 0.533111920671191
"65" 2.34401325244731 0.773012284973227
"66" 2.33904988380383 0.986257053241704
"67" 2.21449143366787 0.866306871090686
"68" 1.37735638066128 0.266555960335596
"69" 1.57801163171452 0.866306871090686
"70" 3.69521790306797 1.19950182151018
"71" 1.47993154396719 0.906290265141025
"72" 2.5702560471863 1.09287943737594
"73" 1.00499390018629 0.533111920671191
"74" 0.708343496817868 0.932945861174585
"75" 0.683536593748454 0.266555960335596
"76" 0.97116991310062 2.66555960335596
"77" 1.38322289618947 1.46605778184578
"78" 2.44576670254622 1.19950182151018
"79" 2.04596660965031 1.21282961952696
"80" 1.86477711442786 1.06622384134238
"81" 1.68668376840193 0.62640650678865
"82" 2.06298738119316 1.22615741754374
"83" 1.25114063484106 0.426489536536953
"84" 1.30941503258953 0.666389900838989
"85" 0.310794524499127 0.533111920671191
"86" 0.589846723979841 0.773012284973227
"87" 0.684503887207455 0.986257053241704
"88" 0.619933128014653 0.866306871090686
"89" 1.2007856456636 0.266555960335596
"90" 1.13378384500622 0.866306871090686
"91" 2.22634566642544 0.293211556369155
"92" 1.75241567076816 0.106622384134238
"93" 2.71268757102055 0.666389900838989
"94" 3.70880393533697 0.266555960335596
"95" 3.30247726546103 0.932945861174585
"96" 4.50873341327739 3.86506142486614
"97" 4.6421020741985 2.66555960335596
"98" 1.94689198203533 0
"99" 3.40701947438828 0.0133277980167797
"100" 2.35622594889544 2.26572566285256
"101" 3.69704280437839 0.573095314721531
"102" 3.45820264301131 0.0266555960335595
"103" 3.12039335490718 1.62599135804713
"104" 3.20707460994125 0.533111920671191
"105" 3.78615510254059 0.666389900838989
"106" 3.73085099487579 0.426489536536953
"107" 3.76066218474577 0.213244768268477
"108" 3.14914527038553 0.333194950419495
"109" 2.56297561682406 0.932945861174585
"110" 2.56216017096202 0.333194950419495
"111" 1.49974963002969 0.186589172234917
"112" 0.486430590370928 0.373178344469834
"113" 1.6522421730127 0.0266555960335596
"114" 1.10800655841512 0.63973430480543
"115" 2.29225572805922 3.57184986849698
"116" 2.48472882510899 2.3723480469868
"117" 1.47778915931388 0.293211556369155
"118" 1.83543526550852 0.306539354385935
"119" 0.875931642703284 1.97251410648341
"120" 1.85632663564277 0.279883758352376
"121" 1.88177867156833 0.319867152402715
"122" 1.13452018793542 1.33277980167798
"123" 1.25124974947661 0.239900364302036
"124" 1.61361581063986 0.373178344469834
"125" 1.63405973665357 0.133277980167798
"126" 1.69064433602797 0.0799667881006787
"127" 0.924821462170187 0.0399833940503393
"128" 0.570278299753098 0.63973430480543
"129" 0.381888877325032 0.0399833940503393
"130" 1.84749546940871 0.559767516704751
"131" 2.30448025591695 0.159933576201357
"132" 2.4904922687813 0.826323477040347
"133" 3.52641463466179 3.7584390407319
"134" 3.83901305287436 2.55893721922172
"135" 0.199878478233952 0.106622384134238
"136" 3.30851004379238 0.119950182151018
"137" 2.2373717549147 2.15910327871833
"138" 3.3558579348586 0.466472930587293
"139" 3.35715256536852 0.133277980167798
"140" 2.63130532602439 1.5193689739129
"141" 2.74914042167581 0.426489536536953
"142" 2.53234213931003 0.559767516704751
"143" 2.36891185280999 0.319867152402715
"144" 2.36426439511061 0.106622384134238
"145" 2.23339761775774 0.226572566285256
"146" 1.39764312278016 0.826323477040347
"147" 1.59557177698645 0.226572566285256
"148" 1.2884188743764 0.399833940503394
"149" 0.652859159260474 0.266555960335596
"150" 1.80963043663975 3.19867152402715
"151" 2.02916417443835 1.99916970251697
"152" 1.78279251855816 0.666389900838989
"153" 1.68937131744736 0.679717698855769
"154" 1.01168883333556 1.59933576201357
"155" 1.58209156703454 0.0932945861174585
"156" 1.72813346579665 0.693045496872549
"157" 0.862503462759297 0.959601457208144
"158" 0.980465389742182 0.133277980167798
"159" 1.17113198559124 0
"160" 1.2446122572393 0.239900364302036
"161" 1.31584723599286 0.453145132570513
"162" 0.440089237975466 0.333194950419495
"163" 0.539238263808115 0.266555960335596
"164" 0.258932536714319 0.333194950419495
"165" 1.29088824906076 0.666389900838989
"166" 1.53459635182443 3.59850546453054
"167" 2.02173433576152 2.39900364302036
"168" 2.14212858172296 0.266555960335596
"169" 2.68871633066414 0.279883758352375
"170" 2.28847496076877 1.99916970251697
"171" 2.37176365008846 0.306539354385935
"172" 2.71165675300374 0.293211556369155
"173" 1.84650127123924 1.35943539771154
"174" 1.92754238074835 0.266555960335596
"175" 0.42699959258181 0.399833940503394
"176" 0.124205673811547 0.159933576201357
"177" 0.0609248812173718 0.0533111920671191
"178" 1.09901715536581 0.066638990083899
"179" 1.16143831220478 0.666389900838989
"180" 1.27140376538059 0.066638990083899
"181" 1.21189886565446 2.93211556369155
"182" 1.37914713065914 1.73261374218137
"183" 2.41326246956024 0.932945861174585
"184" 1.39783121211462 0.946273659191365
"185" 1.23090963252047 1.33277980167798
"186" 1.1166257896523 0.359850546453054
"187" 1.42120526950919 0.959601457208144
"188" 0.569895203555437 0.693045496872549
"189" 0.639110927109284 0.399833940503393
"190" 0.974411688028571 0.266555960335596
"191" 1.19462571956686 0.506456324637632
"192" 1.28831710186131 0.719701092906108
"193" 0.284324351548275 0.59975091075509
"194" 1.1204584975192 0
"195" 0.895628037758984 0.59975091075509
"196" 0.538129463327769 1.19950182151018
"197" 3.40971898575579 3.86506142486614
"198" 2.06333181878055 3.87838922288292
"199" 2.38084681526551 1.59933576201357
"200" 1.56889840624929 3.29196611014461
"201" 2.0559606482255 3.8917170208997
"202" 1.57515419743518 2.239070066819
"203" 1.55618827680816 3.33194950419495
"204" 1.12639559403429 3.19867152402715
"205" 1.41357549929746 3.43857188832918
"206" 1.48596060780239 3.65181665659766
"207" 1.36965386717446 3.53186647444664
"208" 2.136169418491 2.93211556369155
"209" 2.00642271665897 3.53186647444664
"210" 3.7423816640818 2.66555960335596
"211" 1.81173023589461 2.67888740137274
"212" 2.37881189224934 0.399833940503393
"213" 1.30122006551567 2.09246428863443
"214" 1.79207757026553 2.69221519938952
"215" 1.55544228777563 1.03956824530882
"216" 1.49723081299947 2.13244768268477
"217" 1.59888174996588 1.99916970251697
"218" 1.89803776756065 2.239070066819
"219" 1.97819948939856 2.45231483508748
"220" 1.61032214070335 2.33236465293646
"221" 2.44304798306907 1.73261374218137
"222" 2.26029135602335 2.33236465293646
"223" 3.30724611633498 0.0133277980167797
"224" 2.26252901871581 2.26572566285256
"225" 3.32404639452479 0.573095314721531
"226" 3.35471530050643 0.0266555960335595
"227" 2.59544664833343 1.62599135804713
"228" 2.71448272876916 0.533111920671191
"229" 2.38949842313655 0.666389900838989
"230" 2.21213155232988 0.426489536536953
"231" 2.20244138263394 0.213244768268477
"232" 2.14741158912083 0.333194950419495
"233" 1.30132624977859 0.932945861174585
"234" 1.5257622232618 0.333194950419495
"235" 1.11857775820804 2.27905346086934
"236" 0.510756658941251 0.586423112738311
"237" 0.0519039213895659 0.0133277980167797
"238" 0.862620136405565 1.63931915606391
"239" 0.765840161833974 0.546439718687971
"240" 2.35296328226032 0.679717698855769
"241" 2.59104265201426 0.439817334553733
"242" 2.68530159983742 0.226572566285256
"243" 1.61879473228891 0.346522748436274
"244" 2.21823496888986 0.946273659191365
"245" 1.91985706997809 0.346522748436274
"246" 1.34174603630537 1.69263034813103
"247" 1.17012303345372 2.29238125888612
"248" 0.825005818446401 0.63973430480543
"249" 0.885052915258758 1.73261374218137
"250" 2.10459487288242 1.59933576201357
"251" 2.23214218224988 1.83923612631561
"252" 2.31046388028984 2.05248089458409
"253" 1.25163700733572 1.93253071243307
"254" 1.40541593883807 1.33277980167798
"255" 1.13121450835703 1.93253071243307
"256" 0.494097390695664 0.59975091075509
"257" 0.72950964739085 1.0528960433256
"258" 0.610025905386035 0.0399833940503393
"259" 1.99737675399358 0.0932945861174585
"260" 2.26309310344555 0.146605778184578
"261" 2.35884918858796 0.359850546453054
"262" 1.38299876049799 0.239900364302036
"263" 2.12000656005292 0.359850546453054
"264" 1.83656945526664 0.239900364302036
"265" 0.894149073612272 1.65264695408069
"266" 0.793887116796105 0.559767516704751
"267" 2.37098280125822 0.693045496872549
"268" 2.61264127461105 0.453145132570513
"269" 2.70718716774003 0.239900364302036
"270" 1.64736828680174 0.359850546453054
"271" 2.25872308087016 0.959601457208144
"272" 1.96073654563511 0.359850546453054
"273" 0.119632949441974 1.09287943737594
"274" 1.54427744841754 0.959601457208144
"275" 1.75635435868999 1.19950182151018
"276" 1.84850065688045 1.41274658977866
"277" 0.759436557813476 1.29279640762764
"278" 1.40166461336284 0.693045496872549
"279" 1.11232684876929 1.29279640762764
"280" 1.60923696500315 0.133277980167798
"281" 1.83333336478534 0.106622384134238
"282" 1.92665854109786 0.319867152402715
"283" 0.853485741571477 0.199916970251697
"284" 1.51970365150916 0.399833940503393
"285" 1.23131859362765 0.199916970251697
"286" 0.302908582897276 0.239900364302036
"287" 0.391429357519822 0.453145132570513
"288" 0.855414181377211 0.333194950419495
"289" 1.23327495086364 0.266555960335596
"290" 1.24128030057371 0.333194950419495
"291" 0.0957734486848869 0.213244768268477
"292" 1.01926697079694 0.0932945861174585
"293" 1.17124297615991 0.506456324637632
"294" 1.25219445808737 0.0932945861174585
"295" 1.10739745295255 0.119950182151018
"296" 1.2089347760939 0.719701092906108
